aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,totalPages,totalFlights,nb_of_pages_already_retrieved,completion,response
,,,,,,GIG,,,,,SSA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GIG&origin=SSA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,253.0,1.0,33.0,<Response [200]>
,,,,,,PVG,,,,,ZHA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PVG&origin=ZHA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,252.0,1.0,33.0,<Response [200]>
,,,,,,CAN,,,,,HGH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CAN&origin=HGH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,252.0,1.0,33.0,<Response [200]>
,,,,,,COR,,,,,AEP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=COR&origin=AEP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,251.0,1.0,33.0,<Response [200]>
,,,,,,GIG,,,,,VCP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GIG&origin=VCP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,251.0,1.0,33.0,<Response [200]>
,,,,,,KUL,,,,,PER,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KUL&origin=PER&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,262.0,1.0,33.0,<Response [200]>
,,,,,,PER,,,,,KUL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PER&origin=KUL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,262.0,1.0,33.0,<Response [200]>
,,,,,,AEP,,,,,MVD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AEP&origin=MVD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,262.0,1.0,33.0,<Response [200]>
,,,,,,YYJ,,,,,YYC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YYJ&origin=YYC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,262.0,1.0,33.0,<Response [200]>
,,,,,,YEG,,,,,YWG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YEG&origin=YWG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,261.0,1.0,33.0,<Response [200]>
,,,,,,YXX,,,,,YYC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YXX&origin=YYC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,261.0,1.0,33.0,<Response [200]>
,,,,,,CGK,,,,,AUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CGK&origin=AUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,261.0,1.0,33.0,<Response [200]>
,,,,,,CGO,,,,,XMN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CGO&origin=XMN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,261.0,1.0,33.0,<Response [200]>
,,,,,,TPA,,,,,RDU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TPA&origin=RDU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,246.0,1.0,33.0,<Response [200]>
,,,,,,BKK,,,,,PNH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=PNH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,246.0,1.0,33.0,<Response [200]>
,,,,,,BOS,,,,,PBI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=PBI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,246.0,1.0,33.0,<Response [200]>
,,,,,,LGA,,,,,ALB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LGA&origin=ALB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,244.0,1.0,33.0,<Response [200]>
,,,,,,MBJ,,,,,YYZ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MBJ&origin=YYZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,243.0,1.0,33.0,<Response [200]>
,,,,,,IND,,,,,LAX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=IND&origin=LAX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,243.0,1.0,33.0,<Response [200]>
,,,,,,CXR,,,,,SGN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CXR&origin=SGN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,242.0,1.0,33.0,<Response [200]>
,,,,,,ATL,,,,,VCE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=VCE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,242.0,1.0,33.0,<Response [200]>
,,,,,,DXB,,,,,JED,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DXB&origin=JED&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,256.0,1.0,33.0,<Response [200]>
,,,,,,YWG,,,,,YYZ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YWG&origin=YYZ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,256.0,1.0,33.0,<Response [200]>
,,,,,,HUX,,,,,MEX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HUX&origin=MEX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,256.0,1.0,33.0,<Response [200]>
,,,,,,XMN,,,,,WUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XMN&origin=WUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,256.0,1.0,33.0,<Response [200]>
,,,,,,HGH,,,,,PKX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HGH&origin=PKX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,256.0,1.0,33.0,<Response [200]>
,,,,,,GRB,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GRB&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,256.0,1.0,33.0,<Response [200]>
,,,,,,PUS,,,,,GMP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PUS&origin=GMP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,255.0,1.0,33.0,<Response [200]>
,,,,,,CRD,,,,,AEP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CRD&origin=AEP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,255.0,1.0,33.0,<Response [200]>
,,,,,,MSP,,,,,PVD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=PVD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,263.0,1.0,33.0,<Response [200]>
,,,,,,NBO,,,,,HRE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=HRE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,239.0,1.0,33.0,<Response [200]>
,,,,,,HGH,,,,,XMN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HGH&origin=XMN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,239.0,1.0,33.0,<Response [200]>
,,,,,,XMN,,,,,TAO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XMN&origin=TAO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,239.0,1.0,33.0,<Response [200]>
,,,,,,LAX,,,,,YVR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LAX&origin=YVR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,239.0,1.0,33.0,<Response [200]>
,,,,,,XMN,,,,,PKX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XMN&origin=PKX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,239.0,1.0,33.0,<Response [200]>
,,,,,,YYZ,,,,,MBJ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YYZ&origin=MBJ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,238.0,1.0,33.0,<Response [200]>
,,,,,,SAV,,,,,BOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SAV&origin=BOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,248.0,1.0,33.0,<Response [200]>
,,,,,,FOC,,,,,SHA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FOC&origin=SHA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,248.0,1.0,33.0,<Response [200]>
,,,,,,LGA,,,,,CVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LGA&origin=CVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,247.0,1.0,33.0,<Response [200]>
,,,,,,JFK,,,,,MXP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=JFK&origin=MXP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,247.0,1.0,33.0,<Response [200]>
,,,,,,MXP,,,,,JFK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MXP&origin=JFK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,247.0,1.0,33.0,<Response [200]>
,,,,,,WUH,,,,,XMN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WUH&origin=XMN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,247.0,1.0,33.0,<Response [200]>
,,,,,,LGA,,,,,IAH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LGA&origin=IAH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,235.0,1.0,33.0,<Response [200]>
,,,,,,ANC,,,,,SLC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ANC&origin=SLC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,235.0,1.0,33.0,<Response [200]>
,,,,,,SXM,,,,,EUX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SXM&origin=EUX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,234.0,1.0,33.0,<Response [200]>
,,,,,,BOS,,,,,SAN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=SAN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,234.0,1.0,33.0,<Response [200]>
,,,,,,KMG,,,,,XIY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KMG&origin=XIY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,234.0,1.0,33.0,<Response [200]>
,,,,,,DTW,,,,,MYR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=MYR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,242.0,1.0,33.0,<Response [200]>
,,,,,,VCE,,,,,ATL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=VCE&origin=ATL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,242.0,1.0,33.0,<Response [200]>
,,,,,,LGA,,,,,STL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LGA&origin=STL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,241.0,1.0,33.0,<Response [200]>
,,,,,,ASU,,,,,AEP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ASU&origin=AEP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,241.0,1.0,33.0,<Response [200]>
,,,,,,PEN,,,,,KUL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PEN&origin=KUL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,241.0,1.0,33.0,<Response [200]>
,,,,,,AEP,,,,,ASU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AEP&origin=ASU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,241.0,1.0,33.0,<Response [200]>
,,,,,,AEP,,,,,FMA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AEP&origin=FMA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,240.0,1.0,33.0,<Response [200]>
,,,,,,NQN,,,,,AEP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NQN&origin=AEP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,240.0,1.0,33.0,<Response [200]>
,,,,,,XMN,,,,,HGH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XMN&origin=HGH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,240.0,1.0,33.0,<Response [200]>
,,,,,,KMG,,,,,NKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KMG&origin=NKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,240.0,1.0,33.0,<Response [200]>
,,,,,,PVG,,,,,SYD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PVG&origin=SYD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,229.0,1.0,33.0,<Response [200]>
,,,,,,CME,,,,,MEX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CME&origin=MEX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,229.0,1.0,33.0,<Response [200]>
,,,,,,PVG,,,,,KIX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PVG&origin=KIX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,229.0,1.0,33.0,<Response [200]>
,,,,,,TFU,,,,,PKX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=TFU&origin=PKX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,229.0,1.0,33.0,<Response [200]>
,,,,,,FAI,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FAI&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,228.0,1.0,33.0,<Response [200]>
,,,,,,SGN,,,,,CXR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SGN&origin=CXR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,238.0,1.0,33.0,<Response [200]>
,,,,,,SAB,,,,,SXM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SAB&origin=SXM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,238.0,1.0,33.0,<Response [200]>
,,,,,,HRE,,,,,NBO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HRE&origin=NBO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,238.0,1.0,33.0,<Response [200]>
,,,,,,PVD,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PVD&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,238.0,1.0,33.0,<Response [200]>
,,,,,,FOC,,,,,KMG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FOC&origin=KMG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,237.0,1.0,33.0,<Response [200]>
,,,,,,BOS,,,,,SAV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOS&origin=SAV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,237.0,1.0,33.0,<Response [200]>
,,,,,,MEL,,,,,PVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MEL&origin=PVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,237.0,1.0,33.0,<Response [200]>
,,,,,,SDQ,,,,,PTY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SDQ&origin=PTY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,237.0,1.0,33.0,<Response [200]>
,,,,,,AEP,,,,,ROS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AEP&origin=ROS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,236.0,1.0,33.0,<Response [200]>
,,,,,,SCL,,,,,AEP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SCL&origin=AEP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,236.0,1.0,33.0,<Response [200]>
,,,,,,YQR,,,,,YYC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YQR&origin=YYC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,235.0,1.0,33.0,<Response [200]>
,,,,,,HKG,,,,,PVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HKG&origin=PVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,223.0,1.0,33.0,<Response [200]>
,,,,,,PKX,,,,,KWE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PKX&origin=KWE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,222.0,1.0,33.0,<Response [200]>
,,,,,,CVG,,,,,EWR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CVG&origin=EWR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,222.0,1.0,33.0,<Response [200]>
,,,,,,RDU,,,,,LGA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=RDU&origin=LGA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,222.0,1.0,33.0,<Response [200]>
,,,,,,GIG,,,,,IGU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GIG&origin=IGU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,221.0,1.0,33.0,<Response [200]>
,,,,,,SEA,,,,,TUS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SEA&origin=TUS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,233.0,1.0,33.0,<Response [200]>
,,,,,,PVG,,,,,HKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PVG&origin=HKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,232.0,1.0,33.0,<Response [200]>
,,,,,,LUN,,,,,HRE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LUN&origin=HRE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,232.0,1.0,33.0,<Response [200]>
,,,,,,PLQ,,,,,RIX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PLQ&origin=RIX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,232.0,1.0,33.0,<Response [200]>
,,,,,,HRE,,,,,LUN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HRE&origin=LUN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,231.0,1.0,33.0,<Response [200]>
,,,,,,LUN,,,,,NBO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=LUN&origin=NBO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,231.0,1.0,33.0,<Response [200]>
,,,,,,NBO,,,,,LUN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=NBO&origin=LUN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,231.0,1.0,33.0,<Response [200]>
,,,,,,SXM,,,,,SAB,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SXM&origin=SAB&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,230.0,1.0,33.0,<Response [200]>
,,,,,,PKX,,,,,CSX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PKX&origin=CSX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,230.0,1.0,33.0,<Response [200]>
,,,,,,SMF,,,,,LAS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=SMF&origin=LAS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,229.0,1.0,33.0,<Response [200]>
,,,,,,HAV,,,,,PTY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HAV&origin=PTY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,229.0,1.0,33.0,<Response [200]>
,,,,,,DTW,,,,,HSV,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=DTW&origin=HSV&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,218.0,1.0,33.0,<Response [200]>
,,,,,,CSX,,,,,PKX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CSX&origin=PKX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,218.0,1.0,33.0,<Response [200]>
,,,,,,BKK,,,,,SIN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BKK&origin=SIN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,217.0,1.0,33.0,<Response [200]>
,,,,,,HAS,,,,,RUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HAS&origin=RUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,217.0,1.0,33.0,<Response [200]>
,,,,,,PER,,,,,DPS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PER&origin=DPS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,217.0,1.0,33.0,<Response [200]>
,,,,,,HAK,,,,,PKX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=HAK&origin=PKX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,228.0,1.0,33.0,<Response [200]>
,,,,,,BEY,,,,,LCA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BEY&origin=LCA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,226.0,1.0,33.0,<Response [200]>
,,,,,,EUX,,,,,SXM,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=EUX&origin=SXM&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,226.0,1.0,33.0,<Response [200]>
,,,,,,KWE,,,,,PKX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KWE&origin=PKX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,226.0,1.0,33.0,<Response [200]>
,,,,,,XIY,,,,,LXA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=XIY&origin=LXA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,224.0,1.0,33.0,<Response [200]>
,,,,,,KMG,,,,,WUH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=KMG&origin=WUH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,224.0,1.0,33.0,<Response [200]>
,,,,,,PKX,,,,,TFU,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PKX&origin=TFU&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,224.0,1.0,33.0,<Response [200]>
,,,,,,YUL,,,,,MSP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=YUL&origin=MSP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,224.0,1.0,33.0,<Response [200]>
,,,,,,ATL,,,,,EDI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,223.0,1.0,33.0,<Response [200]>
,,,,,,GIG,,,,,POA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=GIG&origin=POA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,223.0,1.0,33.0,<Response [200]>
,,,,,,WUH,,,,,KMG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=WUH&origin=KMG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,223.0,1.0,33.0,<Response [200]>
,,,,,,BEG,,,,,LCA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BEG&origin=LCA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,215.0,1.0,33.0,<Response [200]>
,,,,,,ATL,,,,,HNL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATL&origin=HNL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,215.0,1.0,33.0,<Response [200]>
,,,,,,MSP,,,,,CUN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=MSP&origin=CUN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,214.0,1.0,33.0,<Response [200]>
,,,,,,PVG,,,,,MEL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=PVG&origin=MEL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,3.0,214.0,1.0,33.0,<Response [200]>
