,Unnamed: 0,aircraftRegistration,aircraftType,arrivalCity,carrierCode,consumerHost,departureCity,destination,flightNumber,movementType,operatingAirlineCode,operationalSuffix,origin,serviceType,timeOriginType,timeType,endRange,startRange,call_parameters,nb_of_pages_already_retrieved,totalPages,completion,totalFlights,response,message,timestamp
846,846,,,,,,,AMS,,,,,CAG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=CAG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,93,<Response [200]>,,2025-10-19T14:27:35.929608
847,847,,,,,,,AMS,,,,,GRX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=GRX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,87,<Response [200]>,,2025-10-19T14:27:35.929608
848,848,,,,,,,AMS,,,,,INN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=INN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,43,<Response [200]>,,2025-10-19T14:27:35.929608
849,849,,,,,,,AMS,,,,,JMK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=JMK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,44,<Response [200]>,,2025-10-19T14:27:35.929608
850,850,,,,,,,AMS,,,,,JTR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=JTR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,64,<Response [200]>,,2025-10-19T14:27:35.929608
851,851,,,,,,,AMS,,,,,KLX,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=KLX&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,64,<Response [200]>,,2025-10-19T14:27:35.929608
852,852,,,,,,,AMS,,,,,MAH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=MAH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,67,<Response [200]>,,2025-10-19T14:27:35.929608
853,853,,,,,,,AMS,,,,,OHD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=OHD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,61,<Response [200]>,,2025-10-19T14:27:35.929608
854,854,,,,,,,AMS,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,97,<Response [200]>,,2025-10-19T14:27:35.929608
855,855,,,,,,,AMS,,,,,OVD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=OVD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,57,<Response [200]>,,2025-10-19T14:27:35.929608
856,856,,,,,,,AMS,,,,,PDL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=PDL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,46,<Response [200]>,,2025-10-19T14:27:35.929608
857,857,,,,,,,AMS,,,,,PLQ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=PLQ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,35,<Response [200]>,,2025-10-19T14:27:35.929608
858,858,,,,,,,AMS,,,,,PMO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=PMO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,44,<Response [200]>,,2025-10-19T14:27:35.929608
859,859,,,,,,,AMS,,,,,PUY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=PUY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,21,<Response [200]>,,2025-10-19T14:27:35.929608
860,860,,,,,,,AMS,,,,,RMO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=RMO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,59,<Response [200]>,,2025-10-19T14:27:35.929608
861,861,,,,,,,AMS,,,,,SCQ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=SCQ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,36,<Response [200]>,,2025-10-19T14:27:35.929608
862,862,,,,,,,AMS,,,,,SEN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=SEN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,97,<Response [200]>,,2025-10-18T16_18_34.796549
863,863,,,,,,,AMS,,,,,SKP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=SKP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,44,<Response [200]>,,2025-10-18T16_18_34.796549
864,864,,,,,,,AMS,,,,,SPC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=SPC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,22,<Response [200]>,,2025-10-18T16_18_34.796549
865,865,,,,,,,AMS,,,,,SZG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AMS&origin=SZG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,44,<Response [200]>,,2025-10-18T16_18_34.796549
866,866,,,,,,,AOI,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=AOI&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,43,<Response [200]>,,2025-10-18T16_18_34.796549
867,867,,,,,,,ARN,,,,,GOT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ARN&origin=GOT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,68,<Response [200]>,,2025-10-18T16_18_34.796549
868,868,,,,,,,ARN,,,,,OSL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ARN&origin=OSL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,63,<Response [200]>,,2025-10-18T16_18_34.796549
869,869,,,,,,,ARN,,,,,TOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ARN&origin=TOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,57,<Response [200]>,,2025-10-18T16_18_34.796549
870,870,,,,,,,ATH,,,,,LYS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATH&origin=LYS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,39,<Response [200]>,,2025-10-18T16_18_34.796549
871,871,,,,,,,ATH,,,,,MAD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATH&origin=MAD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,11,<Response [200]>,,2025-10-18T16_18_34.796549
872,872,,,,,,,ATH,,,,,OTP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=ATH&origin=OTP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,43,<Response [200]>,,2025-10-18T16_18_34.796549
873,873,,,,,,,BEG,,,,,LYS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BEG&origin=LYS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,44,<Response [200]>,,2025-10-18T16_18_34.796549
874,874,,,,,,,BEG,,,,,OHD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BEG&origin=OHD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,28,<Response [200]>,,2025-10-18T16_18_34.796549
875,875,,,,,,,BEG,,,,,OTP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BEG&origin=OTP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,25,<Response [200]>,,2025-10-18T16_18_34.796549
876,876,,,,,,,BEG,,,,,VAR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BEG&origin=VAR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,66,<Response [200]>,,2025-10-18T16_18_34.796549
877,877,,,,,,,BER,,,,,BER,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BER&origin=BER&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,2,<Response [200]>,,2025-10-18T16_18_34.796549
878,878,,,,,,,BGO,,,,,FAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BGO&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,10,<Response [200]>,,2025-10-18T16_18_34.796549
879,879,,,,,,,BGO,,,,,GOT,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BGO&origin=GOT&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,57,<Response [200]>,,2025-10-18T16_18_34.796549
880,880,,,,,,,BIA,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BIA&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,11,<Response [200]>,,2025-10-18T16_18_34.796549
881,881,,,,,,,BIA,,,,,CRL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BIA&origin=CRL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,84,<Response [200]>,,2025-10-18T16_18_34.796549
882,882,,,,,,,BIA,,,,,FCO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BIA&origin=FCO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,33,<Response [200]>,,2025-10-19T14:34:02.771776
883,883,,,,,,,BIA,,,,,TLS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BIA&origin=TLS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,44,<Response [200]>,,2025-10-19T14:34:02.771776
884,884,,,,,,,BIO,,,,,PMI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BIO&origin=PMI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,10,<Response [200]>,,2025-10-19T14:34:02.771776
885,885,,,,,,,BIQ,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BIQ&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,84,<Response [200]>,,2025-10-19T14:34:02.771776
886,886,,,,,,,BIQ,,,,,FSC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BIQ&origin=FSC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,9,<Response [200]>,,2025-10-19T14:34:02.771776
887,887,,,,,,,BLL,,,,,FAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BLL&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,90,<Response [200]>,,2025-10-19T14:34:02.771776
888,888,,,,,,,BOD,,,,,AJA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOD&origin=AJA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,9,<Response [200]>,,2025-10-19T14:34:02.771776
889,889,,,,,,,BOD,,,,,FSC,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOD&origin=FSC&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,9,<Response [200]>,,2025-10-19T14:34:02.771776
890,890,,,,,,,BOJ,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOJ&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,50,<Response [200]>,,2025-10-19T14:34:02.771776
891,891,,,,,,,BOJ,,,,,SOF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOJ&origin=SOF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,75,<Response [200]>,,2025-10-19T14:34:02.771776
892,892,,,,,,,BOO,,,,,TOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BOO&origin=TOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,74,<Response [200]>,,2025-10-19T14:34:02.771776
893,893,,,,,,,BRU,,,,,LIN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BRU&origin=LIN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,89,<Response [200]>,,2025-10-19T14:34:02.771776
894,894,,,,,,,BRU,,,,,MAD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BRU&origin=MAD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,41,<Response [200]>,,2025-10-19T14:34:02.771776
895,895,,,,,,,BUD,,,,,OTP,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=BUD&origin=OTP&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,18,<Response [200]>,,2025-10-19T14:34:02.771776
896,896,,,,,,,CAG,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CAG&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,93,<Response [200]>,,2025-10-19T14:34:02.771776
897,897,,,,,,,CAG,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CAG&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,59,<Response [200]>,,2025-10-19T14:34:02.771776
898,898,,,,,,,CDG,,,,,ACE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=ACE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,97,<Response [200]>,,2025-10-19T14:34:02.771776
899,899,,,,,,,CDG,,,,,AHO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=AHO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,5,<Response [200]>,,2025-10-19T14:34:02.771776
900,900,,,,,,,CDG,,,,,BIA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=BIA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,13,<Response [200]>,,2025-10-19T14:34:02.771776
901,901,,,,,,,CDG,,,,,CAG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=CAG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,60,<Response [200]>,,2025-10-19T14:34:02.771776
902,902,,,,,,,CDG,,,,,FAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,60,<Response [200]>,,2025-10-19T14:34:02.771776
903,903,,,,,,,CDG,,,,,FAO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=FAO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,64,<Response [200]>,,2025-10-19T14:34:02.771776
904,904,,,,,,,CDG,,,,,FUE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=FUE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,10,<Response [200]>,,2025-10-19T14:34:02.771776
905,905,,,,,,,CDG,,,,,JER,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=JER&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,42,<Response [200]>,,2025-10-19T14:39:52.077216
906,906,,,,,,,CDG,,,,,JMK,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=JMK&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,94,<Response [200]>,,2025-10-19T14:39:52.077216
907,907,,,,,,,CDG,,,,,JTR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=JTR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,96,<Response [200]>,,2025-10-19T14:39:52.077216
908,908,,,,,,,CDG,,,,,KGS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=KGS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,14,<Response [200]>,,2025-10-19T14:39:52.077216
909,909,,,,,,,CDG,,,,,LPL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=LPL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,98,<Response [200]>,,2025-10-19T14:39:52.077216
910,910,,,,,,,CDG,,,,,MAH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=MAH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,50,<Response [200]>,,2025-10-19T14:39:52.077216
911,911,,,,,,,CDG,,,,,PDL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=PDL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,81,<Response [200]>,,2025-10-19T14:39:52.077216
912,912,,,,,,,CDG,,,,,PRN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=PRN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,39,<Response [200]>,,2025-10-19T14:39:52.077216
913,913,,,,,,,CDG,,,,,RHO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=RHO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,60,<Response [200]>,,2025-10-19T14:39:52.077216
914,914,,,,,,,CDG,,,,,RMO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=RMO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,82,<Response [200]>,,2025-10-19T14:39:52.077216
915,915,,,,,,,CDG,,,,,SCQ,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=SCQ&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,97,<Response [200]>,,2025-10-19T14:39:52.077216
916,916,,,,,,,CDG,,,,,SEN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=SEN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,76,<Response [200]>,,2025-10-19T14:39:52.077216
917,917,,,,,,,CDG,,,,,SKG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=SKG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,58,<Response [200]>,,2025-10-19T14:39:52.077216
918,918,,,,,,,CDG,,,,,SNN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=SNN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,44,<Response [200]>,,2025-10-19T14:39:52.077216
919,919,,,,,,,CDG,,,,,SVG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=SVG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,44,<Response [200]>,,2025-10-19T14:39:52.077216
920,920,,,,,,,CDG,,,,,TFS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=TFS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,85,<Response [200]>,,2025-10-19T14:39:52.077216
921,921,,,,,,,CDG,,,,,TGD,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=TGD&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,52,<Response [200]>,,2025-10-19T14:39:52.077216
922,922,,,,,,,CDG,,,,,TIA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=TIA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,18,<Response [200]>,,2025-10-19T14:39:52.077216
923,923,,,,,,,CDG,,,,,TOS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=TOS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,20,<Response [200]>,,2025-10-19T14:39:52.077216
924,924,,,,,,,CDG,,,,,VAR,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=VAR&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,36,<Response [200]>,,2025-10-19T14:39:52.077216
925,925,,,,,,,CDG,,,,,VRN,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CDG&origin=VRN&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,81,<Response [200]>,,2025-10-19T14:39:52.077216
926,926,,,,,,,CFU,,,,,FCO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CFU&origin=FCO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,13,<Response [200]>,,2025-10-19T14:39:52.077216
927,927,,,,,,,CGN,,,,,AMS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CGN&origin=AMS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,1,<Response [200]>,,2025-10-19T14:39:52.077216
928,928,,,,,,,CHQ,,,,,LYS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CHQ&origin=LYS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,30,<Response [200]>,,2025-10-19T14:39:52.077216
929,929,,,,,,,CPH,,,,,AES,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CPH&origin=AES&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,54,<Response [200]>,,2025-10-19T14:39:52.077216
930,930,,,,,,,CPH,,,,,CPH,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CPH&origin=CPH&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,7,<Response [200]>,,2025-10-19T14:39:52.077216
931,931,,,,,,,CRL,,,,,AJA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CRL&origin=AJA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,91,<Response [200]>,,2025-10-19T14:39:52.077216
932,932,,,,,,,CRL,,,,,BIA,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=CRL&origin=BIA&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,82,<Response [200]>,,2025-10-19T14:39:52.077216
933,933,,,,,,,EDI,,,,,FAE,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=EDI&origin=FAE&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,43,<Response [200]>,,2025-10-19T14:39:52.077216
934,934,,,,,,,EDI,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=EDI&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,89,<Response [200]>,,2025-10-19T14:39:52.077216
935,935,,,,,,,EFL,,,,,FCO,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=EFL&origin=FCO&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,4,<Response [200]>,,2025-10-19T14:39:52.077216
936,936,,,,,,,EFL,,,,,ORY,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=EFL&origin=ORY&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,9,<Response [200]>,,2025-10-19T14:39:52.077216
937,937,,,,,,,FAE,,,,,BLL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FAE&origin=BLL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,60,<Response [200]>,,2025-10-19T14:39:52.077216
938,938,,,,,,,FAE,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FAE&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,58,<Response [200]>,,2025-10-19T14:39:52.077216
939,939,,,,,,,FAE,,,,,EDI,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FAE&origin=EDI&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,42,<Response [200]>,,2025-10-19T14:39:52.077216
940,940,,,,,,,FAE,,,,,KEF,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FAE&origin=KEF&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,59,<Response [200]>,,2025-10-19T14:39:52.077216
941,941,,,,,,,FAE,,,,,OSL,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FAE&origin=OSL&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,43,<Response [200]>,,2025-10-19T14:39:52.077216
942,942,,,,,,,FAO,,,,,CDG,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FAO&origin=CDG&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,63,<Response [200]>,,2025-10-19T14:39:52.077216
943,943,,,,,,,FAO,,,,,LYS,,,,2025-10-14T23:59:59Z,2025-05-15T09:00:00Z,destination=FAO&origin=LYS&endRange=2025-10-14T23:59:59Z&startRange=2025-05-15T09:00:00Z,1,1,100%,44,<Response [200]>,,2025-10-19T14:39:52.077216
